Iteration,Experiment,Train_EnvstepsSoFar,Eval_AverageReturn,seed,batch size,learning rate
53,serach_b30000_lr0.005_rtg_nnbaseline,1620000.0,-35.848228454589844,seed_2,30000.0,0.005
54,serach_b30000_lr0.005_rtg_nnbaseline,1650000.0,-33.892154693603516,seed_2,30000.0,0.005
55,serach_b30000_lr0.005_rtg_nnbaseline,1680000.0,-46.57400894165039,seed_2,30000.0,0.005
56,serach_b30000_lr0.005_rtg_nnbaseline,1710000.0,-27.825477600097656,seed_2,30000.0,0.005
57,serach_b30000_lr0.005_rtg_nnbaseline,1740000.0,-10.901835441589355,seed_2,30000.0,0.005
58,serach_b30000_lr0.005_rtg_nnbaseline,1770000.0,-20.04972267150879,seed_2,30000.0,0.005
59,serach_b30000_lr0.005_rtg_nnbaseline,1800000.0,-21.6832218170166,seed_2,30000.0,0.005
60,serach_b30000_lr0.005_rtg_nnbaseline,1830000.0,-35.86325454711914,seed_2,30000.0,0.005
61,serach_b30000_lr0.005_rtg_nnbaseline,1860000.0,-18.607025146484375,seed_2,30000.0,0.005
62,serach_b30000_lr0.005_rtg_nnbaseline,1890000.0,-34.517791748046875,seed_2,30000.0,0.005
63,serach_b30000_lr0.005_rtg_nnbaseline,1920000.0,-24.12042808532715,seed_2,30000.0,0.005
64,serach_b30000_lr0.005_rtg_nnbaseline,1950000.0,-33.1821174621582,seed_2,30000.0,0.005
65,serach_b30000_lr0.005_rtg_nnbaseline,1980000.0,-7.661828517913818,seed_2,30000.0,0.005
66,serach_b30000_lr0.005_rtg_nnbaseline,2010000.0,-34.70431900024414,seed_2,30000.0,0.005
67,serach_b30000_lr0.005_rtg_nnbaseline,2040000.0,-1.0694833993911743,seed_2,30000.0,0.005
68,serach_b30000_lr0.005_rtg_nnbaseline,2070000.0,-20.968446731567383,seed_2,30000.0,0.005
69,serach_b30000_lr0.005_rtg_nnbaseline,2100000.0,-17.031587600708008,seed_2,30000.0,0.005
70,serach_b30000_lr0.005_rtg_nnbaseline,2130000.0,-4.265743732452393,seed_2,30000.0,0.005
71,serach_b30000_lr0.005_rtg_nnbaseline,2160000.0,-20.433195114135742,seed_2,30000.0,0.005
72,serach_b30000_lr0.005_rtg_nnbaseline,2190000.0,-8.226919174194336,seed_2,30000.0,0.005
73,serach_b30000_lr0.005_rtg_nnbaseline,2220000.0,-19.926429748535156,seed_2,30000.0,0.005
74,serach_b30000_lr0.005_rtg_nnbaseline,2250000.0,-18.995601654052734,seed_2,30000.0,0.005
75,serach_b30000_lr0.005_rtg_nnbaseline,2280000.0,-11.708930969238281,seed_2,30000.0,0.005
76,serach_b30000_lr0.005_rtg_nnbaseline,2310000.0,-14.121421813964844,seed_2,30000.0,0.005
77,serach_b30000_lr0.005_rtg_nnbaseline,2340000.0,-7.185157775878906,seed_2,30000.0,0.005
78,serach_b30000_lr0.005_rtg_nnbaseline,2370000.0,-9.5210542678833,seed_2,30000.0,0.005
79,serach_b30000_lr0.005_rtg_nnbaseline,2400000.0,-12.398898124694824,seed_2,30000.0,0.005
80,serach_b30000_lr0.005_rtg_nnbaseline,2430000.0,-11.887874603271484,seed_2,30000.0,0.005
81,serach_b30000_lr0.005_rtg_nnbaseline,2460000.0,-9.598692893981934,seed_2,30000.0,0.005
82,serach_b30000_lr0.005_rtg_nnbaseline,2490000.0,8.54059886932373,seed_2,30000.0,0.005
83,serach_b30000_lr0.005_rtg_nnbaseline,2520000.0,-5.538537502288818,seed_2,30000.0,0.005
84,serach_b30000_lr0.005_rtg_nnbaseline,2550000.0,-10.296246528625488,seed_2,30000.0,0.005
85,serach_b30000_lr0.005_rtg_nnbaseline,2580000.0,11.959023475646973,seed_2,30000.0,0.005
86,serach_b30000_lr0.005_rtg_nnbaseline,2610000.0,8.797446250915527,seed_2,30000.0,0.005
87,serach_b30000_lr0.005_rtg_nnbaseline,2640000.0,1.7203741073608398,seed_2,30000.0,0.005
88,serach_b30000_lr0.005_rtg_nnbaseline,2670000.0,3.239896059036255,seed_2,30000.0,0.005
89,serach_b30000_lr0.005_rtg_nnbaseline,2700000.0,4.74783182144165,seed_2,30000.0,0.005
90,serach_b30000_lr0.005_rtg_nnbaseline,2730000.0,27.559534072875977,seed_2,30000.0,0.005
91,serach_b30000_lr0.005_rtg_nnbaseline,2760000.0,5.878171443939209,seed_2,30000.0,0.005
92,serach_b30000_lr0.005_rtg_nnbaseline,2790000.0,2.815812349319458,seed_2,30000.0,0.005
93,serach_b30000_lr0.005_rtg_nnbaseline,2820000.0,16.242198944091797,seed_2,30000.0,0.005
94,serach_b30000_lr0.005_rtg_nnbaseline,2850000.0,-0.3158073425292969,seed_2,30000.0,0.005
95,serach_b30000_lr0.005_rtg_nnbaseline,2880000.0,26.158693313598633,seed_2,30000.0,0.005
96,serach_b30000_lr0.005_rtg_nnbaseline,2910000.0,33.155582427978516,seed_2,30000.0,0.005
97,serach_b30000_lr0.005_rtg_nnbaseline,2940000.0,23.38181495666504,seed_2,30000.0,0.005
98,serach_b30000_lr0.005_rtg_nnbaseline,2970000.0,28.76546287536621,seed_2,30000.0,0.005
99,serach_b30000_lr0.005_rtg_nnbaseline,3000000.0,43.15532302856445,seed_2,30000.0,0.005
0,serach_b30000_lr0.01_rtg_nnbaseline,30000.0,-91.36724090576172,seed_1,30000.0,0.01
1,serach_b30000_lr0.01_rtg_nnbaseline,60000.0,-74.41697692871094,seed_1,30000.0,0.01
2,serach_b30000_lr0.01_rtg_nnbaseline,90000.0,-94.84107208251953,seed_1,30000.0,0.01
3,serach_b30000_lr0.01_rtg_nnbaseline,120000.0,-75.2342758178711,seed_1,30000.0,0.01
4,serach_b30000_lr0.01_rtg_nnbaseline,150000.0,-25.325536727905273,seed_1,30000.0,0.01
5,serach_b30000_lr0.01_rtg_nnbaseline,180000.0,-78.2314224243164,seed_1,30000.0,0.01
6,serach_b30000_lr0.01_rtg_nnbaseline,210000.0,-47.57071304321289,seed_1,30000.0,0.01
7,serach_b30000_lr0.01_rtg_nnbaseline,240000.0,-32.94232177734375,seed_1,30000.0,0.01
8,serach_b30000_lr0.01_rtg_nnbaseline,270000.0,-71.212890625,seed_1,30000.0,0.01
9,serach_b30000_lr0.01_rtg_nnbaseline,300000.0,-53.75799560546875,seed_1,30000.0,0.01
10,serach_b30000_lr0.01_rtg_nnbaseline,330000.0,-83.32809448242188,seed_1,30000.0,0.01
11,serach_b30000_lr0.01_rtg_nnbaseline,360000.0,-55.03554153442383,seed_1,30000.0,0.01
12,serach_b30000_lr0.01_rtg_nnbaseline,390000.0,-43.995635986328125,seed_1,30000.0,0.01
13,serach_b30000_lr0.01_rtg_nnbaseline,420000.0,-60.976898193359375,seed_1,30000.0,0.01
14,serach_b30000_lr0.01_rtg_nnbaseline,450000.0,-57.486698150634766,seed_1,30000.0,0.01
15,serach_b30000_lr0.01_rtg_nnbaseline,480000.0,-65.14978790283203,seed_1,30000.0,0.01
16,serach_b30000_lr0.01_rtg_nnbaseline,510000.0,-48.69431686401367,seed_1,30000.0,0.01
17,serach_b30000_lr0.01_rtg_nnbaseline,540000.0,-40.90480422973633,seed_1,30000.0,0.01
18,serach_b30000_lr0.01_rtg_nnbaseline,570000.0,-52.2476692199707,seed_1,30000.0,0.01
19,serach_b30000_lr0.01_rtg_nnbaseline,600000.0,-27.427549362182617,seed_1,30000.0,0.01
20,serach_b30000_lr0.01_rtg_nnbaseline,630000.0,-38.154205322265625,seed_1,30000.0,0.01
21,serach_b30000_lr0.01_rtg_nnbaseline,660000.0,-41.657718658447266,seed_1,30000.0,0.01
22,serach_b30000_lr0.01_rtg_nnbaseline,690000.0,-24.687875747680664,seed_1,30000.0,0.01
23,serach_b30000_lr0.01_rtg_nnbaseline,720000.0,-20.485889434814453,seed_1,30000.0,0.01
24,serach_b30000_lr0.01_rtg_nnbaseline,750000.0,-31.484548568725586,seed_1,30000.0,0.01
25,serach_b30000_lr0.01_rtg_nnbaseline,780000.0,-63.839054107666016,seed_1,30000.0,0.01
26,serach_b30000_lr0.01_rtg_nnbaseline,810000.0,-23.212533950805664,seed_1,30000.0,0.01
27,serach_b30000_lr0.01_rtg_nnbaseline,840000.0,-38.887813568115234,seed_1,30000.0,0.01
28,serach_b30000_lr0.01_rtg_nnbaseline,870000.0,-16.831832885742188,seed_1,30000.0,0.01
29,serach_b30000_lr0.01_rtg_nnbaseline,900000.0,-38.32168197631836,seed_1,30000.0,0.01
30,serach_b30000_lr0.01_rtg_nnbaseline,930000.0,-59.024105072021484,seed_1,30000.0,0.01
31,serach_b30000_lr0.01_rtg_nnbaseline,960000.0,-35.32145690917969,seed_1,30000.0,0.01
32,serach_b30000_lr0.01_rtg_nnbaseline,990000.0,-37.013771057128906,seed_1,30000.0,0.01
33,serach_b30000_lr0.01_rtg_nnbaseline,1020000.0,-16.883291244506836,seed_1,30000.0,0.01
34,serach_b30000_lr0.01_rtg_nnbaseline,1050000.0,-33.14119338989258,seed_1,30000.0,0.01
35,serach_b30000_lr0.01_rtg_nnbaseline,1080000.0,-30.568952560424805,seed_1,30000.0,0.01
36,serach_b30000_lr0.01_rtg_nnbaseline,1110000.0,-32.7929801940918,seed_1,30000.0,0.01
37,serach_b30000_lr0.01_rtg_nnbaseline,1140000.0,-6.74670934677124,seed_1,30000.0,0.01
38,serach_b30000_lr0.01_rtg_nnbaseline,1170000.0,-14.815836906433105,seed_1,30000.0,0.01
39,serach_b30000_lr0.01_rtg_nnbaseline,1200000.0,-22.3422794342041,seed_1,30000.0,0.01
40,serach_b30000_lr0.01_rtg_nnbaseline,1230000.0,-17.345252990722656,seed_1,30000.0,0.01
41,serach_b30000_lr0.01_rtg_nnbaseline,1260000.0,-20.166288375854492,seed_1,30000.0,0.01
42,serach_b30000_lr0.01_rtg_nnbaseline,1290000.0,-12.715721130371094,seed_1,30000.0,0.01
43,serach_b30000_lr0.01_rtg_nnbaseline,1320000.0,-12.205079078674316,seed_1,30000.0,0.01
44,serach_b30000_lr0.01_rtg_nnbaseline,1350000.0,-24.16449546813965,seed_1,30000.0,0.01
45,serach_b30000_lr0.01_rtg_nnbaseline,1380000.0,-19.578105926513672,seed_1,30000.0,0.01
46,serach_b30000_lr0.01_rtg_nnbaseline,1410000.0,-7.632315158843994,seed_1,30000.0,0.01
47,serach_b30000_lr0.01_rtg_nnbaseline,1440000.0,-7.077550411224365,seed_1,30000.0,0.01
48,serach_b30000_lr0.01_rtg_nnbaseline,1470000.0,-14.344822883605957,seed_1,30000.0,0.01
49,serach_b30000_lr0.01_rtg_nnbaseline,1500000.0,-5.839688777923584,seed_1,30000.0,0.01
50,serach_b30000_lr0.01_rtg_nnbaseline,1530000.0,-7.042764186859131,seed_1,30000.0,0.01
51,serach_b30000_lr0.01_rtg_nnbaseline,1560000.0,21.571969985961914,seed_1,30000.0,0.01
52,serach_b30000_lr0.01_rtg_nnbaseline,1590000.0,10.349519729614258,seed_1,30000.0,0.01
53,serach_b30000_lr0.01_rtg_nnbaseline,1620000.0,5.176177501678467,seed_1,30000.0,0.01
54,serach_b30000_lr0.01_rtg_nnbaseline,1650000.0,24.27483367919922,seed_1,30000.0,0.01
55,serach_b30000_lr0.01_rtg_nnbaseline,1680000.0,20.911407470703125,seed_1,30000.0,0.01
