Iteration,Experiment,Train_EnvstepsSoFar,Eval_AverageReturn,seed,batch size,learning rate
59,serach_b10000_lr0.005_rtg_nnbaseline,603000.0,-39.67808532714844,seed_3,10000.0,0.005
60,serach_b10000_lr0.005_rtg_nnbaseline,613050.0,-15.250771522521973,seed_3,10000.0,0.005
61,serach_b10000_lr0.005_rtg_nnbaseline,623100.0,-38.6816520690918,seed_3,10000.0,0.005
62,serach_b10000_lr0.005_rtg_nnbaseline,633150.0,-32.46388626098633,seed_3,10000.0,0.005
63,serach_b10000_lr0.005_rtg_nnbaseline,643200.0,-34.0886116027832,seed_3,10000.0,0.005
64,serach_b10000_lr0.005_rtg_nnbaseline,653250.0,-41.71453094482422,seed_3,10000.0,0.005
65,serach_b10000_lr0.005_rtg_nnbaseline,663300.0,-54.02703857421875,seed_3,10000.0,0.005
66,serach_b10000_lr0.005_rtg_nnbaseline,673350.0,-25.20789337158203,seed_3,10000.0,0.005
67,serach_b10000_lr0.005_rtg_nnbaseline,683400.0,-34.02003860473633,seed_3,10000.0,0.005
68,serach_b10000_lr0.005_rtg_nnbaseline,693450.0,-19.567419052124023,seed_3,10000.0,0.005
69,serach_b10000_lr0.005_rtg_nnbaseline,703500.0,-25.842897415161133,seed_3,10000.0,0.005
70,serach_b10000_lr0.005_rtg_nnbaseline,713550.0,-35.06385803222656,seed_3,10000.0,0.005
71,serach_b10000_lr0.005_rtg_nnbaseline,723600.0,-49.24494552612305,seed_3,10000.0,0.005
72,serach_b10000_lr0.005_rtg_nnbaseline,733650.0,-28.279817581176758,seed_3,10000.0,0.005
73,serach_b10000_lr0.005_rtg_nnbaseline,743700.0,-32.24374771118164,seed_3,10000.0,0.005
74,serach_b10000_lr0.005_rtg_nnbaseline,753750.0,-16.778715133666992,seed_3,10000.0,0.005
75,serach_b10000_lr0.005_rtg_nnbaseline,763800.0,-23.296913146972656,seed_3,10000.0,0.005
76,serach_b10000_lr0.005_rtg_nnbaseline,773850.0,-4.840708255767822,seed_3,10000.0,0.005
77,serach_b10000_lr0.005_rtg_nnbaseline,783900.0,-20.503446578979492,seed_3,10000.0,0.005
78,serach_b10000_lr0.005_rtg_nnbaseline,793950.0,-28.32789421081543,seed_3,10000.0,0.005
79,serach_b10000_lr0.005_rtg_nnbaseline,804000.0,-16.97617530822754,seed_3,10000.0,0.005
80,serach_b10000_lr0.005_rtg_nnbaseline,814050.0,-18.028427124023438,seed_3,10000.0,0.005
81,serach_b10000_lr0.005_rtg_nnbaseline,824100.0,-16.928285598754883,seed_3,10000.0,0.005
82,serach_b10000_lr0.005_rtg_nnbaseline,834150.0,-20.01653289794922,seed_3,10000.0,0.005
83,serach_b10000_lr0.005_rtg_nnbaseline,844200.0,-14.550175666809082,seed_3,10000.0,0.005
84,serach_b10000_lr0.005_rtg_nnbaseline,854250.0,-26.61167335510254,seed_3,10000.0,0.005
85,serach_b10000_lr0.005_rtg_nnbaseline,864300.0,-28.55698585510254,seed_3,10000.0,0.005
86,serach_b10000_lr0.005_rtg_nnbaseline,874350.0,2.002277135848999,seed_3,10000.0,0.005
87,serach_b10000_lr0.005_rtg_nnbaseline,884400.0,-8.895245552062988,seed_3,10000.0,0.005
88,serach_b10000_lr0.005_rtg_nnbaseline,894450.0,-14.689160346984863,seed_3,10000.0,0.005
89,serach_b10000_lr0.005_rtg_nnbaseline,904500.0,-9.577797889709473,seed_3,10000.0,0.005
90,serach_b10000_lr0.005_rtg_nnbaseline,914550.0,0.5876057744026184,seed_3,10000.0,0.005
91,serach_b10000_lr0.005_rtg_nnbaseline,924600.0,-14.74906063079834,seed_3,10000.0,0.005
92,serach_b10000_lr0.005_rtg_nnbaseline,934650.0,-5.187861442565918,seed_3,10000.0,0.005
93,serach_b10000_lr0.005_rtg_nnbaseline,944700.0,-5.810338497161865,seed_3,10000.0,0.005
94,serach_b10000_lr0.005_rtg_nnbaseline,954750.0,-0.008578300476074219,seed_3,10000.0,0.005
95,serach_b10000_lr0.005_rtg_nnbaseline,964800.0,4.401947021484375,seed_3,10000.0,0.005
96,serach_b10000_lr0.005_rtg_nnbaseline,974850.0,-0.974170982837677,seed_3,10000.0,0.005
97,serach_b10000_lr0.005_rtg_nnbaseline,984900.0,0.7463734745979309,seed_3,10000.0,0.005
98,serach_b10000_lr0.005_rtg_nnbaseline,994950.0,5.3224778175354,seed_3,10000.0,0.005
99,serach_b10000_lr0.005_rtg_nnbaseline,1005000.0,-15.22222900390625,seed_3,10000.0,0.005
0,serach_b10000_lr0.02_rtg_nnbaseline,10050.0,-80.10147857666016,seed_3,10000.0,0.02
1,serach_b10000_lr0.02_rtg_nnbaseline,20100.0,-90.8375244140625,seed_3,10000.0,0.02
2,serach_b10000_lr0.02_rtg_nnbaseline,30150.0,-93.79448699951172,seed_3,10000.0,0.02
3,serach_b10000_lr0.02_rtg_nnbaseline,40200.0,-29.40300750732422,seed_3,10000.0,0.02
4,serach_b10000_lr0.02_rtg_nnbaseline,50250.0,-54.00815963745117,seed_3,10000.0,0.02
5,serach_b10000_lr0.02_rtg_nnbaseline,60300.0,-89.28223419189453,seed_3,10000.0,0.02
6,serach_b10000_lr0.02_rtg_nnbaseline,70350.0,-54.985076904296875,seed_3,10000.0,0.02
7,serach_b10000_lr0.02_rtg_nnbaseline,80400.0,-64.74905395507812,seed_3,10000.0,0.02
8,serach_b10000_lr0.02_rtg_nnbaseline,90450.0,-55.675228118896484,seed_3,10000.0,0.02
9,serach_b10000_lr0.02_rtg_nnbaseline,100500.0,-52.05399703979492,seed_3,10000.0,0.02
10,serach_b10000_lr0.02_rtg_nnbaseline,110550.0,-52.783203125,seed_3,10000.0,0.02
11,serach_b10000_lr0.02_rtg_nnbaseline,120600.0,-63.25692367553711,seed_3,10000.0,0.02
12,serach_b10000_lr0.02_rtg_nnbaseline,130650.0,-88.8490982055664,seed_3,10000.0,0.02
13,serach_b10000_lr0.02_rtg_nnbaseline,140700.0,-66.08973693847656,seed_3,10000.0,0.02
14,serach_b10000_lr0.02_rtg_nnbaseline,150750.0,-60.28583908081055,seed_3,10000.0,0.02
15,serach_b10000_lr0.02_rtg_nnbaseline,160800.0,-32.1603889465332,seed_3,10000.0,0.02
16,serach_b10000_lr0.02_rtg_nnbaseline,170850.0,-31.034250259399414,seed_3,10000.0,0.02
17,serach_b10000_lr0.02_rtg_nnbaseline,180900.0,-24.333221435546875,seed_3,10000.0,0.02
18,serach_b10000_lr0.02_rtg_nnbaseline,190950.0,-30.758499145507812,seed_3,10000.0,0.02
19,serach_b10000_lr0.02_rtg_nnbaseline,201000.0,-44.81898498535156,seed_3,10000.0,0.02
20,serach_b10000_lr0.02_rtg_nnbaseline,211050.0,-48.41798782348633,seed_3,10000.0,0.02
21,serach_b10000_lr0.02_rtg_nnbaseline,221100.0,-31.304540634155273,seed_3,10000.0,0.02
22,serach_b10000_lr0.02_rtg_nnbaseline,231150.0,-35.244110107421875,seed_3,10000.0,0.02
23,serach_b10000_lr0.02_rtg_nnbaseline,241200.0,-12.053665161132812,seed_3,10000.0,0.02
24,serach_b10000_lr0.02_rtg_nnbaseline,251250.0,-29.4110164642334,seed_3,10000.0,0.02
25,serach_b10000_lr0.02_rtg_nnbaseline,261300.0,-20.499881744384766,seed_3,10000.0,0.02
26,serach_b10000_lr0.02_rtg_nnbaseline,271350.0,-25.435150146484375,seed_3,10000.0,0.02
27,serach_b10000_lr0.02_rtg_nnbaseline,281400.0,-6.990530490875244,seed_3,10000.0,0.02
28,serach_b10000_lr0.02_rtg_nnbaseline,291450.0,-11.657234191894531,seed_3,10000.0,0.02
29,serach_b10000_lr0.02_rtg_nnbaseline,301500.0,-19.351736068725586,seed_3,10000.0,0.02
30,serach_b10000_lr0.02_rtg_nnbaseline,311550.0,-2.2446963787078857,seed_3,10000.0,0.02
31,serach_b10000_lr0.02_rtg_nnbaseline,321600.0,-19.244020462036133,seed_3,10000.0,0.02
32,serach_b10000_lr0.02_rtg_nnbaseline,331650.0,-20.728729248046875,seed_3,10000.0,0.02
33,serach_b10000_lr0.02_rtg_nnbaseline,341700.0,-23.601625442504883,seed_3,10000.0,0.02
34,serach_b10000_lr0.02_rtg_nnbaseline,351750.0,-14.372994422912598,seed_3,10000.0,0.02
35,serach_b10000_lr0.02_rtg_nnbaseline,361800.0,-27.897001266479492,seed_3,10000.0,0.02
36,serach_b10000_lr0.02_rtg_nnbaseline,371850.0,-26.927093505859375,seed_3,10000.0,0.02
37,serach_b10000_lr0.02_rtg_nnbaseline,381900.0,-27.261688232421875,seed_3,10000.0,0.02
38,serach_b10000_lr0.02_rtg_nnbaseline,391950.0,-15.951736450195312,seed_3,10000.0,0.02
39,serach_b10000_lr0.02_rtg_nnbaseline,402000.0,-5.443032741546631,seed_3,10000.0,0.02
40,serach_b10000_lr0.02_rtg_nnbaseline,412050.0,-9.274388313293457,seed_3,10000.0,0.02
41,serach_b10000_lr0.02_rtg_nnbaseline,422100.0,15.58350658416748,seed_3,10000.0,0.02
42,serach_b10000_lr0.02_rtg_nnbaseline,432150.0,13.587268829345703,seed_3,10000.0,0.02
43,serach_b10000_lr0.02_rtg_nnbaseline,442200.0,17.12128448486328,seed_3,10000.0,0.02
44,serach_b10000_lr0.02_rtg_nnbaseline,452250.0,-8.755999565124512,seed_3,10000.0,0.02
45,serach_b10000_lr0.02_rtg_nnbaseline,462300.0,-13.383846282958984,seed_3,10000.0,0.02
46,serach_b10000_lr0.02_rtg_nnbaseline,472350.0,4.938760280609131,seed_3,10000.0,0.02
47,serach_b10000_lr0.02_rtg_nnbaseline,482400.0,9.51553726196289,seed_3,10000.0,0.02
48,serach_b10000_lr0.02_rtg_nnbaseline,492450.0,-8.751729011535645,seed_3,10000.0,0.02
49,serach_b10000_lr0.02_rtg_nnbaseline,502500.0,18.421457290649414,seed_3,10000.0,0.02
50,serach_b10000_lr0.02_rtg_nnbaseline,512550.0,26.08453941345215,seed_3,10000.0,0.02
51,serach_b10000_lr0.02_rtg_nnbaseline,522600.0,22.955793380737305,seed_3,10000.0,0.02
52,serach_b10000_lr0.02_rtg_nnbaseline,532650.0,29.521814346313477,seed_3,10000.0,0.02
53,serach_b10000_lr0.02_rtg_nnbaseline,542700.0,32.88762283325195,seed_3,10000.0,0.02
54,serach_b10000_lr0.02_rtg_nnbaseline,552750.0,32.99906921386719,seed_3,10000.0,0.02
55,serach_b10000_lr0.02_rtg_nnbaseline,562800.0,35.49253845214844,seed_3,10000.0,0.02
56,serach_b10000_lr0.02_rtg_nnbaseline,572850.0,34.55495834350586,seed_3,10000.0,0.02
57,serach_b10000_lr0.02_rtg_nnbaseline,582900.0,54.94480514526367,seed_3,10000.0,0.02
58,serach_b10000_lr0.02_rtg_nnbaseline,592950.0,22.101058959960938,seed_3,10000.0,0.02
59,serach_b10000_lr0.02_rtg_nnbaseline,603000.0,43.611392974853516,seed_3,10000.0,0.02
60,serach_b10000_lr0.02_rtg_nnbaseline,613050.0,28.058218002319336,seed_3,10000.0,0.02
61,serach_b10000_lr0.02_rtg_nnbaseline,623100.0,20.279298782348633,seed_3,10000.0,0.02
62,serach_b10000_lr0.02_rtg_nnbaseline,633150.0,33.97983932495117,seed_3,10000.0,0.02
63,serach_b10000_lr0.02_rtg_nnbaseline,643200.0,33.214351654052734,seed_3,10000.0,0.02
64,serach_b10000_lr0.02_rtg_nnbaseline,653250.0,64.3604965209961,seed_3,10000.0,0.02
65,serach_b10000_lr0.02_rtg_nnbaseline,663300.0,70.68937683105469,seed_3,10000.0,0.02
66,serach_b10000_lr0.02_rtg_nnbaseline,673350.0,67.72401428222656,seed_3,10000.0,0.02
67,serach_b10000_lr0.02_rtg_nnbaseline,683400.0,77.71389770507812,seed_3,10000.0,0.02
68,serach_b10000_lr0.02_rtg_nnbaseline,693450.0,74.59756469726562,seed_3,10000.0,0.02
69,serach_b10000_lr0.02_rtg_nnbaseline,703500.0,67.0223388671875,seed_3,10000.0,0.02
70,serach_b10000_lr0.02_rtg_nnbaseline,713550.0,57.90403366088867,seed_3,10000.0,0.02
71,serach_b10000_lr0.02_rtg_nnbaseline,723600.0,58.50141906738281,seed_3,10000.0,0.02
72,serach_b10000_lr0.02_rtg_nnbaseline,733650.0,56.869991302490234,seed_3,10000.0,0.02
73,serach_b10000_lr0.02_rtg_nnbaseline,743700.0,74.0070571899414,seed_3,10000.0,0.02
74,serach_b10000_lr0.02_rtg_nnbaseline,753750.0,70.26508331298828,seed_3,10000.0,0.02
75,serach_b10000_lr0.02_rtg_nnbaseline,763800.0,75.48526000976562,seed_3,10000.0,0.02
76,serach_b10000_lr0.02_rtg_nnbaseline,773850.0,66.35372924804688,seed_3,10000.0,0.02
77,serach_b10000_lr0.02_rtg_nnbaseline,783900.0,70.49456024169922,seed_3,10000.0,0.02
78,serach_b10000_lr0.02_rtg_nnbaseline,793950.0,71.79967498779297,seed_3,10000.0,0.02
79,serach_b10000_lr0.02_rtg_nnbaseline,804000.0,65.44969177246094,seed_3,10000.0,0.02
80,serach_b10000_lr0.02_rtg_nnbaseline,814050.0,57.8711051940918,seed_3,10000.0,0.02
81,serach_b10000_lr0.02_rtg_nnbaseline,824100.0,89.55462646484375,seed_3,10000.0,0.02
82,serach_b10000_lr0.02_rtg_nnbaseline,834150.0,37.326717376708984,seed_3,10000.0,0.02
83,serach_b10000_lr0.02_rtg_nnbaseline,844200.0,80.27056121826172,seed_3,10000.0,0.02
84,serach_b10000_lr0.02_rtg_nnbaseline,854250.0,59.1219482421875,seed_3,10000.0,0.02
85,serach_b10000_lr0.02_rtg_nnbaseline,864300.0,32.9609489440918,seed_3,10000.0,0.02
86,serach_b10000_lr0.02_rtg_nnbaseline,874350.0,51.65410232543945,seed_3,10000.0,0.02
87,serach_b10000_lr0.02_rtg_nnbaseline,884400.0,63.8966178894043,seed_3,10000.0,0.02
88,serach_b10000_lr0.02_rtg_nnbaseline,894450.0,73.69239807128906,seed_3,10000.0,0.02
89,serach_b10000_lr0.02_rtg_nnbaseline,904500.0,64.60671997070312,seed_3,10000.0,0.02
90,serach_b10000_lr0.02_rtg_nnbaseline,914550.0,68.13900756835938,seed_3,10000.0,0.02
91,serach_b10000_lr0.02_rtg_nnbaseline,924600.0,7.441601276397705,seed_3,10000.0,0.02
92,serach_b10000_lr0.02_rtg_nnbaseline,934650.0,63.556488037109375,seed_3,10000.0,0.02
93,serach_b10000_lr0.02_rtg_nnbaseline,944700.0,29.98819923400879,seed_3,10000.0,0.02
94,serach_b10000_lr0.02_rtg_nnbaseline,954750.0,48.89018630981445,seed_3,10000.0,0.02
95,serach_b10000_lr0.02_rtg_nnbaseline,964800.0,41.3165283203125,seed_3,10000.0,0.02
96,serach_b10000_lr0.02_rtg_nnbaseline,974850.0,74.22966766357422,seed_3,10000.0,0.02
97,serach_b10000_lr0.02_rtg_nnbaseline,984900.0,46.43165588378906,seed_3,10000.0,0.02
98,serach_b10000_lr0.02_rtg_nnbaseline,994950.0,77.59065246582031,seed_3,10000.0,0.02
99,serach_b10000_lr0.02_rtg_nnbaseline,1005000.0,41.35855484008789,seed_3,10000.0,0.02
0,serach_b10000_lr0.01_rtg_nnbaseline,10050.0,-86.97705078125,seed_1,10000.0,0.01
1,serach_b10000_lr0.01_rtg_nnbaseline,20100.0,-69.13555145263672,seed_1,10000.0,0.01
2,serach_b10000_lr0.01_rtg_nnbaseline,30150.0,-74.55657196044922,seed_1,10000.0,0.01
3,serach_b10000_lr0.01_rtg_nnbaseline,40200.0,-45.90705490112305,seed_1,10000.0,0.01
4,serach_b10000_lr0.01_rtg_nnbaseline,50250.0,-79.3996810913086,seed_1,10000.0,0.01
5,serach_b10000_lr0.01_rtg_nnbaseline,60300.0,-87.55767822265625,seed_1,10000.0,0.01
6,serach_b10000_lr0.01_rtg_nnbaseline,70350.0,-57.6679573059082,seed_1,10000.0,0.01
7,serach_b10000_lr0.01_rtg_nnbaseline,80400.0,-64.86870574951172,seed_1,10000.0,0.01
8,serach_b10000_lr0.01_rtg_nnbaseline,90450.0,-66.19791412353516,seed_1,10000.0,0.01
9,serach_b10000_lr0.01_rtg_nnbaseline,100500.0,-67.49530029296875,seed_1,10000.0,0.01
10,serach_b10000_lr0.01_rtg_nnbaseline,110550.0,-78.28150177001953,seed_1,10000.0,0.01
11,serach_b10000_lr0.01_rtg_nnbaseline,120600.0,-79.16836547851562,seed_1,10000.0,0.01
12,serach_b10000_lr0.01_rtg_nnbaseline,130650.0,-68.7627944946289,seed_1,10000.0,0.01
13,serach_b10000_lr0.01_rtg_nnbaseline,140700.0,-52.1184196472168,seed_1,10000.0,0.01
14,serach_b10000_lr0.01_rtg_nnbaseline,150750.0,-61.74763107299805,seed_1,10000.0,0.01
15,serach_b10000_lr0.01_rtg_nnbaseline,160800.0,-56.50775146484375,seed_1,10000.0,0.01
16,serach_b10000_lr0.01_rtg_nnbaseline,170850.0,-72.27692413330078,seed_1,10000.0,0.01
17,serach_b10000_lr0.01_rtg_nnbaseline,180900.0,-27.01390266418457,seed_1,10000.0,0.01
18,serach_b10000_lr0.01_rtg_nnbaseline,190950.0,-14.328780174255371,seed_1,10000.0,0.01
19,serach_b10000_lr0.01_rtg_nnbaseline,201000.0,-73.36175537109375,seed_1,10000.0,0.01
20,serach_b10000_lr0.01_rtg_nnbaseline,211050.0,-65.9647216796875,seed_1,10000.0,0.01
21,serach_b10000_lr0.01_rtg_nnbaseline,221100.0,-75.54068756103516,seed_1,10000.0,0.01
22,serach_b10000_lr0.01_rtg_nnbaseline,231150.0,-25.337308883666992,seed_1,10000.0,0.01
23,serach_b10000_lr0.01_rtg_nnbaseline,241200.0,-16.589494705200195,seed_1,10000.0,0.01
24,serach_b10000_lr0.01_rtg_nnbaseline,251250.0,-53.5102424621582,seed_1,10000.0,0.01
25,serach_b10000_lr0.01_rtg_nnbaseline,261300.0,-35.655601501464844,seed_1,10000.0,0.01
26,serach_b10000_lr0.01_rtg_nnbaseline,271350.0,-23.730955123901367,seed_1,10000.0,0.01
27,serach_b10000_lr0.01_rtg_nnbaseline,281400.0,-16.743446350097656,seed_1,10000.0,0.01
28,serach_b10000_lr0.01_rtg_nnbaseline,291450.0,-18.002817153930664,seed_1,10000.0,0.01
29,serach_b10000_lr0.01_rtg_nnbaseline,301500.0,-8.212526321411133,seed_1,10000.0,0.01
30,serach_b10000_lr0.01_rtg_nnbaseline,311550.0,-62.6513671875,seed_1,10000.0,0.01
31,serach_b10000_lr0.01_rtg_nnbaseline,321600.0,-46.24738693237305,seed_1,10000.0,0.01
32,serach_b10000_lr0.01_rtg_nnbaseline,331650.0,-3.720364809036255,seed_1,10000.0,0.01
33,serach_b10000_lr0.01_rtg_nnbaseline,341700.0,-18.243791580200195,seed_1,10000.0,0.01
34,serach_b10000_lr0.01_rtg_nnbaseline,351750.0,-32.62335205078125,seed_1,10000.0,0.01
35,serach_b10000_lr0.01_rtg_nnbaseline,361800.0,-26.75154685974121,seed_1,10000.0,0.01
36,serach_b10000_lr0.01_rtg_nnbaseline,371850.0,-39.43033218383789,seed_1,10000.0,0.01
37,serach_b10000_lr0.01_rtg_nnbaseline,381900.0,-27.651601791381836,seed_1,10000.0,0.01
38,serach_b10000_lr0.01_rtg_nnbaseline,391950.0,-29.577402114868164,seed_1,10000.0,0.01
39,serach_b10000_lr0.01_rtg_nnbaseline,402000.0,-31.46392059326172,seed_1,10000.0,0.01
40,serach_b10000_lr0.01_rtg_nnbaseline,412050.0,-36.3777961730957,seed_1,10000.0,0.01
41,serach_b10000_lr0.01_rtg_nnbaseline,422100.0,-22.800073623657227,seed_1,10000.0,0.01
42,serach_b10000_lr0.01_rtg_nnbaseline,432150.0,-35.31025695800781,seed_1,10000.0,0.01
43,serach_b10000_lr0.01_rtg_nnbaseline,442200.0,-1.6152915954589844,seed_1,10000.0,0.01
44,serach_b10000_lr0.01_rtg_nnbaseline,452250.0,-3.5188610553741455,seed_1,10000.0,0.01
45,serach_b10000_lr0.01_rtg_nnbaseline,462300.0,-23.599761962890625,seed_1,10000.0,0.01
46,serach_b10000_lr0.01_rtg_nnbaseline,472350.0,-31.904802322387695,seed_1,10000.0,0.01
47,serach_b10000_lr0.01_rtg_nnbaseline,482400.0,-11.736865997314453,seed_1,10000.0,0.01
48,serach_b10000_lr0.01_rtg_nnbaseline,492450.0,-21.971532821655273,seed_1,10000.0,0.01
49,serach_b10000_lr0.01_rtg_nnbaseline,502500.0,-14.440821647644043,seed_1,10000.0,0.01
50,serach_b10000_lr0.01_rtg_nnbaseline,512550.0,17.798233032226562,seed_1,10000.0,0.01
51,serach_b10000_lr0.01_rtg_nnbaseline,522600.0,-20.60017967224121,seed_1,10000.0,0.01
52,serach_b10000_lr0.01_rtg_nnbaseline,532650.0,-11.595614433288574,seed_1,10000.0,0.01
53,serach_b10000_lr0.01_rtg_nnbaseline,542700.0,-9.430381774902344,seed_1,10000.0,0.01
54,serach_b10000_lr0.01_rtg_nnbaseline,552750.0,-19.46858787536621,seed_1,10000.0,0.01
55,serach_b10000_lr0.01_rtg_nnbaseline,562800.0,4.5168137550354,seed_1,10000.0,0.01
56,serach_b10000_lr0.01_rtg_nnbaseline,572850.0,0.8410530090332031,seed_1,10000.0,0.01
57,serach_b10000_lr0.01_rtg_nnbaseline,582900.0,-2.050144910812378,seed_1,10000.0,0.01
